#StationName,X,Y,Z,Latitude,Longitude,Height,ReceiverName,ReceiverSatelliteSystem,ReceiverSerialNumber,ReceiverFirmwareVersion,ReceiverElevationCutoff,ReceiverDateInstalled,AntennaName,AntennaRadome,AntennaSerialNumber,AntennaARP,AntennaMarkerUp,AntennaMarkerNorth,AntennaMarkerEast,AntennaDateInstalled,ClockType,ClockInputFrequency,ClockEffectiveDates
HNUS00ZAF,4973168.8045,1734085.3905,-3585434.1455,-34.425,19.223,63.459,TRIMBLE ALLOY,GPS+GLO,5947R40066,Nav 5.43 / Boot 5.43,5,2020-10-13T09:40Z,ASH701941.B,SCIS,CRL1999100126,BPA,0.0,0.0,0.0,1999-07-08T00:00Z,INTERNAL,,
HOB200AUS,-3950072.2497,2522415.3618,-4311637.4022,-42.805,147.439,41.459,SEPT POLARX5,GPS+GLO+GAL+BDS+IRNSS+QZSS,3012296,5.5.0,0,2022-11-01T02:43Z,LEIAR25.R4,NONE,726829,BPA,000.0250,000.0000,000.0000,2021-12-17T00:00Z,EXTERNAL H-MASER,10 ,2023-03-27/(CCYY-MM-DD)
HOFN00ISL,2679689.848,-727951.343,5722788.898,64.267,-15.198,82.741,LEICA GR50,GPS+GLO+GAL+BDS+IRNSS+SBAS,1870639,4.50/7.710,0,2021-05-19T10:30Z,LEIAR25.R4,LEIT,725283,BPA,0.0319,0.0000,0.0000,2013-05-05T12:00Z,INTERNAL,,1997-05-27/CCYY-MM-DD
HOLB00CAN,-2503040.424,-3188233.325,4908701.543,50.640,-128.135,560.021,SEPT POLARX5,GPS+GLO+GAL+BDS,3016155,5.3.2,0,2021-03-29T00:00Z,SEPCHOKE_B3E6,SPKE,5130,BPA,0.0821,0.0,0.0,2017-10-26T20:10Z,INTERNAL RECEIVER CLOCK,n/a ,2001-03-21/CCYY-MM-DD
HOLM00CAN,-983063.87,-1867634.52,5998678.91,70.736,-117.761,39.951,ASHTECH UZ-12,GPS,ZR520020405,CK00,0,2010-12-07T23:40Z,ASH701945D_M,NONE,CR520020905,BPA,0.1000,0.0000,0.0000,2002-08-09,INTERNAL,,2001-08-28/CCYY-MM-DD
HOLP00USA,-2500946.0962,-4670472.9515,3539500.5469,33.925,-118.168,-6.290,SEPT POLARX5,GPS+GLO+GAL+SBAS,3052431,5.3.2,0,2021-06-23T17:16Z,TWIVC6150,SCIS,VC6150L1907310006,BPA,0.1310,0.0000,0.0000,2021-06-23T17:16Z,INTERNAL,,1995-04-05/(CCYY-MM-DD)
HRAG00ZAF,5085418.18,2668226.51,-2768758.21,-25.890,27.685,1407.788,JAVAD TRE_G3TH DELTA,GPS+GLO+GAL+IRNSS+SBAS,00394,3.7.10,0,2020-12-11T13:25Z,LEIAR25.R3,LEIT,09310005,BPA,000.1280,000.0000,000.0000,2018-09-13T13:30Z,EXTERNAL H-MASER,10 ,2018-08-01/CCYY-MM-DD
HRAO00ZAF,5085352.597,2668395.992,-2768731.551,-25.890,27.687,1414.744,SEPT POLARX5TR,GPS+GLO+GAL+BDS+SBAS+IRNSS,3222770,5.5.0,0,2023-03-06T21:42Z,ASH701945E_M,NONE,CR6200610005,BPA,0.0814,0.0000,0.0000,2021-07-27T00:00Z,EXTERNAL H-MASER,10 ,2021-07-03/CCYY-MM-DD
HUEG00DEU,4251963.3,567043.8,4704708.7,47.834, 7.596,278.745,JAVAD TRE_3L DELTA,GPS+GLO+GAL+BDS+SBAS,04322,4.1.06-221128,0,2023-02-08T09:41Z,LEIAR25.R4,LEIT,726365,BPA,0.0000,0.0000,0.0000,2019-11-14T13:30Z,INTERNAL,,2002-02-18/CCYY-MM-DD
HYDE00IND,1208444.8595,5966806.0568,1897076.6227,17.417,78.551,442.110,LEICA GRX1200GGPRO,GPS+GLO,355192,8.51/3.055,5,2014-09-27T09:27Z,LEIAT504GG,NONE,200348,BPA,0.000,0.000,0.000,2007-11-26T00:00Z,INTERNAL,,1995-08-20
IENG00ITA,4476537.4,600431.46,4488761.34,45.015, 7.639,317.049,SEPT POLARX4TR,GPS+GLO+GAL+BDS+SBAS,3102220,2.9.6-patch2,0,2019-07-19T11:30Z,SEPCHOKE_MC,NONE,5261,BAM,0.0000,0.0000,0.0000,2019-04-11T07:05Z,EXTERNAL H-MASER,10 ,2018-04-10/CCYY-MM-DD
IISC00IND,1337936.455,6070317.1261,1427876.7852,13.021,77.570,844.117,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS+IRNSS,3013572,5.5.0,0,2023-03-06T22:01Z,ASH701945E_M,NONE,CR6200548032,BPA,0.078,0.000,0.000,2008-07-10T00:00Z,INTERNAL,,1995-10-01/CCYY-MM-DD
IITK00IND,968880.6487,5628037.6499,2830900.7294,26.521,80.232,72.106,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+QZSS+IRNSS,6006R44002,6.16,0,2023-01-10T05:51Z,TRM159900.00,SCIS,5842338432,BPA,000.3080,000.0000,000.0000,2021-03-31T23:56Z,N/A,N/A,N/A
INEG00MEX,-1260435.67,-5788547.37,2360340.12,21.856,-102.284,1888.498,TRIMBLE ALLOY,GPS+GLO+GAL+BDS,6042R40097,5.44,10,2021-05-17T16:00Z,TRM115000.00,NONE,60413G0087,BAM,0.0670,0.0000,0.0000,2021-05-17T16:00Z,INTERNAL,,1993-02-19/CCYY-MM-DD
INVK00CAN,-1628432.02,-1714393.06,5903844.73,68.306,-133.527,46.813,TRIMBLE NETR9,GPS,5238K52603,5.22,0,2017-11-17T20:27Z,ASH701945C_M,SCIS,CR620010805,BPA,0.1000,0.0000,0.0000,2003-08-21T15:30Z,INTERNAL,,2001-07-22/CCYY-MM-DD
IQAL00CAN,1036001.02,-2631455.56,5697819.69,63.756,-68.510,92.142,TPS NET-G3A,GPS+GLO,618-00821,4.7 Nov 23 2017 p6,5,2019-03-22T14:29Z,TPSCR.G3,NONE,383-0408,BPA,000.0500,000.0000,000.0000,2009-09-26T00:00Z,INTERNAL,10,2013-08-19
IQQE00CHL,2034208.0,-5629172.0,-2196142.0,-20.274,-70.132,39.003,TRIMBLE NETR9,GPS,5302K56728,5.03,3,2021-08-08T00:00Z,ASH700936D_M,SNOW,12470,BPA,0.0000,0.0000,0.0000,2002-01-01T00:01Z,INTERNAL ,,
IRKJ00RUS,-968328.35,3794426.541,5018167.196,52.219,104.316,502.409,JPS LEGACY,GPS+GLO,00517,2.6.0 OCT 24 2007,0,2007-10-31,JPSREGANT_SD_E1,NONE,RA0225,BPA,0.1280,0.0000,0.0000,2001-07-24T00:00Z,EXTERNAL H-MASER,5,2019-01-27/CCYY-MM-DD
IRKM00RUS,-968332.3889,3794425.4087,5018167.7058,52.219,104.316,502.752,JAVAD TRE_G3TH DELTA,GPS+GLO,01337,3.6.16 Jan 21 2020,0,2020-07-13T09:00Z,AOAD/M_T,NONE,178,BPA,0.128,0.0000,0.0000,1995-09-16T00:00Z,EXTERNAL H-MASER,5 ,2013-03-01/CCYY-MM-DD
ISBA00IRQ,3808364.974,3734430.116,3485693.39,33.341,44.438,72.791,TRIMBLE NETR5,GPS+GLO,4808K53532,4.41,0,2020-05-20,TRM57971.00,NONE,30763366,BAM,0.0000,0.0000,0.0000,2011-10-05,INTERNAL,,2008-03-01/CCYY-MM-DD
ISHI00JPN,-3959648.7541,3296836.3371,3747005.5756,36.209,140.219,156.249,TRIMBLE ALLOY,GPS+GLO+GAL+QZSS,6041R40038,6.15,5,2022-09-14T10:00Z,TRM59800.00,SCIS,5204354380,BPA,0.0,0.0,0.0,2016-04-25,EXTERNAL H-MASER,10 ,2017-06-05
ISPA00CHL,-1881703.507,-5359979.772,-2890599.259,-27.125,-109.344,112.906,ASHTECH UZ-12,GPS,UC2200524015,CQ00,0,2007-06-03T06:00Z,ASH701945E_M,SCIT,CR620024321,BPA,0.0083,0.0000,0.0000,2012-10-05T00:00Z,INTERNAL,,2004-02-13/(CCYY-MM-DD)
ISTA00TUR,4208830.46,2334850.14,4171267.18,41.104,29.019,147.665,LEICA GR25,GPS+GLO+GAL+BDS+SBAS,1831540,4.50/6.713,0,2021-05-26T08:05Z,LEIAR25.R4,LEIT,726339,BPA,0.0610,0.0000,0.0000,2016-05-09T07:00Z,INTERNAL,,1999-12-11/CCYY-MM-DD
IZMI00TUR,4456584.236,2278765.506,3939930.889,38.395,27.082,75.322,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+QZSS+SBAS,6113R40012,Nav 6.14 / Boot 5.54,0,2022-10-19T16:02Z,TRM115000.00,NONE,61083G0056,BAM,0.0870,0.0000,0.0000,2022-10-19T16:00Z,INTERNAL,,2008-08-10/CCYY-MM-DD
JCTW00ZAF,5023564.462,1677795.751,-3542025.865,-33.951,18.469,84.013,TRIMBLE NETR9,GPS+GLO+GAL+BDS,5427R49022,5.01,0,2015-08-28T00:00Z,TRM59800.00,SCIS,31053932,BPA,0.0000,0.0000,0.0000,2014-02-18T00:00Z,INTERNAL,,2014-02-18/CCYY-MM-DD
JDPR00IND,1671950.8578,5476891.3303,2799675.5722,26.206,73.024,167.703,TRIMBLE ALLOY,GPS+GLO+GAL+QZSS+IRNSS+BDS+SBAS,5944R40006,6.10,5,2022-12-06T07:00Z,TWIVC6050,SCIT,710152,BPA,000.1400,000.0000,000.0000,2022-12-06T13:00Z,N/A,N/A,N/A
JFNG00CHN,-2279828.8292,5004706.5483,3219777.4684,30.516,114.491,71.739,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+QZSS+SBAS+IRNSS,5945R40123,6.16,0,2023-03-09T14:27Z,TRM59800.00,NONE,5116354160,BPA,0.0000,0.0000,0.0000,2012-10-10T00:00Z,INTERNAL,,2012-10-10/CCYY-MM-DD
JNAV00VNM,-1626346.47,5730605.79,2271881.48,21.005,105.844,35.275,TRIMBLE NETR9,GPS+GLO+GAL+BDS+QZSS,5426R48968,5.01,0,2015-10-29T00:00Z,JAVRINGANT_DM,SCIS,00489,BPA,0.0000,0.0000,0.0000,2014-05-13T00:00Z,INTERNAL,,2014-05-13T00:00Z/CCYY-MM-DD
JOG200IDN,-2200208.0871,5924895.6273,-855929.2334,-7.764,110.372,174.776,JAVAD TRE_G3TH DELTA,GPS+GLO+GAL+QZSS,212,4.2.01-220630,0,2023-01-13T13:28Z,JAV_RINGANT_G3T,NONE,323,BAM,0.1206,0.0000,0.0000,2013-02-06T00:00Z,INTERNAL,,2004-12-08/CCYY-MM-DD
JOZ200POL,3664881.0,1409190.0,5009618.0,52.098,21.032,152.696,TRIMBLE NETR9,GPS+GLO+GAL+BDS+QZSS,5541R50016,5.50,0,2021-07-30T12:00Z,TRM59800.00,NONE,5516356133,BPA,0.0000,0.0000,0.0000,2019-03-22T15:30Z,INTERNAL,,2008-03-14/CCYY-MM-DD
JOZE00POL,3664940.5,1409153.59,5009571.17,52.097,21.032,141.834,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,3234281,5.4.0,0,2021-07-30T13:02Z,SEPCHOKE_B3E6,NONE,5081,BPA,0.1980,0.0000,0.0000,2018-10-25T16:49Z,INTERNAL,,2005-07-01/CCYY-MM-DD
JPLM00USA,-2493304.6796,-4655215.1032,3565497.5918,34.205,-118.173,424.456,SEPT POLARX5,GPS+GLO+GAL+BDS,3025665,5.5.0,0,2023-03-06T22:20Z,AOAD/M_T,NONE,422,BPA,0.061,0.0000,0.0000,1994-06-14T00:00Z,EXTERNAL RUBIDIUM,10,2018-11-30/CCYY-MM-DD
JPRE00ZAF,5064032.232,2724721.054,-2752950.721,-25.732,28.283,1387.738,TRIMBLE NETR9,GPS+GLO+GAL+BDS,5426R48954,5.01,0,2015-12-04T00:00Z,TRM59800.00,SCIS,5037353945,BPA,0.0000,0.0000,0.0000,2015-12-04T00:00Z,INTERNAL,,2015-12-04/CCYY-MM-DD
KARR00AUS,-2713833.2625,5303935.1096,-2269513.7461,-20.981,117.097,109.541,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS+IRNSS,3070945,5.5.0,0,2022-10-31T23:27Z,TRM59800.00,NONE,5038353985,BPA,000.0005,000.0000,000.0000,2013-09-11T00:00Z,INTERNAL,,1994-07-14/(CCYY-MM-DD)
KAT100AUS,-4147413.8169,4581462.5899,-1573359.0814,-14.376,132.153,184.694,SEPT POLARX5,GPS+GLO+GAL+BDS+IRNSS,3012263,5.5.0,0,2022-11-01T02:33Z,LEIAR25.R3,LEIT,09310015,BPA,000.0000,000.0000,000.0000,2010-03-13T00:00Z,INTERNAL,,2019-01-11/(CCYY-MM-DD)
KERG00ATF,1406337.0,3918161.0,-4816167.0,-49.351,70.256,73.049,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+QZSS+SBAS,6139R40155,6.16,0,2023-03-15T05:00Z,ASH701945E_M,SNOW,CR6200539022,BPA,0.4200,0.0000,0.0000,2008-09-05T11:40Z,INTERNAL,,2011-01-24/CCYY-MM-DD
KHAR00UKR,3312984.369,2428203.401,4863307.795,50.005,36.239,201.447,NOV OEMV3,GPS+GLO,00009,3.906,0,2015-07-20T09:50Z,NOV702GG,NONE,70119,BAM,0.0000,0.0000,0.0000,2015-03-23T12:30Z,INTERNAL,,2008-11-12/CCYY-MM-DD
KIR000SWE,2248123.504,865686.533,5886425.594,67.878,21.060,498.413,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS+SBAS,3025768,5.5.0,0,2022-12-08T10:00Z,JNSCR_C146-22-1,OSOD,00368,BPA,0.0710,0.0000,0.0000,2016-08-23T08:00Z,INTERNAL,,2003-08-19/CCYY-MM-DD
KIR800SWE,2248127.371,865685.468,5886424.301,67.878,21.060,498.430,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+QZSS+SBAS,5818R40021,6.15,0,2022-12-07T15:00Z,LEIAR25.R3,LEIT,09030016,BPA,0.0030,0.0000,0.0000,2011-08-12,INTERNAL,,2018-08-02/CCYY-MM-DD
KIRI00KIR,-6327822.4922,785604.1018,149769.0463, 1.355,172.923,36.590,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS+IRNSS,3022354,5.5.0,0,2022-11-01T02:12Z,TRM59800.00,NONE,5421355010,BPA,000.0038,000.0000,000.0000,2015-04-28T00:00Z,INTERNAL,,2002-08-03/(CCYY-MM-DD)
KIRU00SWE,2251420.999,862817.095,5885476.564,67.857,20.968,391.348,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS+SBAS,4503030,5.4.0,0,2021-01-19T13:00Z,SEPCHOKE_B3E6,SPKE,5651,BPA,0.0620,0.0000,0.0000,2019-11-12T11:30Z,EXTERNAL CESIUM,10 ,2013-02-19/CCYY-MM-DD
KIT300UZB,1944944.8306,4556652.418,4004326.1235,39.135,66.885,623.025,SEPT ASTERX4,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,3047011,4.8.2,0,2021-01-20T11:24Z,SEPCHOKE_B3E6,NONE,5478,BPA,0.1206,0.0000,0.0000,2020-08-28T06:00Z,INTERNAL,,1994-10-14/CCYY-MM-DD
KITG00UZB,1944879.726,4556783.77,4004205.937,39.133,66.887,621.054,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS+SBAS+IRNSS,3022483,5.5.0,0,2022-12-12T14:44Z,TRM59800.00,SCIS,5225354540,BPA,2.0374,0.0003,0.0000,2016-06-18T00:00Z,INTERNAL,,2016-06-18/CCYY-MM-DD
KMNM00TWN,-2761837.8555,5110347.1476,2625150.8677,24.464,118.389,49.493,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+QZSS+SBAS,5922R40059,6.12,0,2021-09-16T00:00Z,TPSCR3_GGD,CONE,217-03333,BPA,0.0000,0.0000,0.0000,2009-01-01T00:00Z,INTERNAL,,1996-01-01/CCYY-MM-DD
KOKB00USA,-5543838.3609,-2054586.6103,2387810.1225,22.126,-159.665,1167.930,SEPT POLARX5TR,GPS+GLO+GAL+BDS+QZSS,3013927,5.5.0,0,2023-03-06T22:44Z,ASH701945G_M,NONE,CR6200342010,BPA,0.0614,0.000,0.000,2021-03-25T00:00Z,EXTERNAL H-MASER,10 ,2019-03-29/CCYY-MM-DD
KOKV00USA,-5543838.3609,-2054586.6103,2387810.1225,22.126,-159.665,1167.930,JAVAD TRE_G3TH DELTA,GPS+GLO+BDS+QZSS,01517,4.1.01,0,2021-07-29T22:31Z,ASH701945G_M,NONE,CR6200342010,BPA,0.0614,0.000,0.000,2021-03-25T00:00Z,EXTERNAL H-MASER,5 ,2007-07-18/CCYY-MM-DD
KOS100NLD,3899613.948,397361.592,5014738.666,52.173, 5.818,105.235,SEPT POLARX5E,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,3048419,5.5.0,0,2022-12-06T14:17Z,LEIAR25.R3,LEIT,10050009,BPA,0.1300,0.0000,0.0000,2013-05-23T00:00Z,INTERNAL,,2013-06-27/CCYY-MM-DD
KOUC00NCL,-5751222.662,1617967.645,-2225744.218,-20.559,164.287,84.580,TRIMBLE NETR9,GPS+GLO+QZSS+GAL+BDS,5341K46249,Nav  5.50,0,2022-01-24T02:38Z,TRM57971.00,TZGD,1440921127,BAM,0.0000,0.0000,0.0000,2009-11-17T00:00Z,INTERNAL,,1996-04-22/CCYY-MM-DD
KOUG00GUF,3855263.0,-5049731.0,563040.0, 5.098,-52.640,106.614,SEPT POLARX5TR,GPS+GLO+GAL+BDS+SBAS,3022503,5.5.0,0,2022-11-30T14:30Z,LEIAR25.R3,LEIT,10180007,BPA,0.0000,0.0000,0.0000,2013-03-25T14:37Z,EXTERNAL CESIUM,10 ,
KOUR00GUF,3839591.447,-5059567.538,579956.867, 5.252,-52.806,-25.362,SEPT POLARX5TR,GPS+GLO+GAL+BDS+QZSS,4701571,5.5.0,0,2023-03-30T18:04Z,SEPCHOKE_B3E6,NONE,5653,BPA,0.0950,0.0000,0.0000,2019-10-09T20:00Z,EXTERNAL H-MASER,10 ,2012-11-20/CCYY-MM-DD
KRGG00ATF,1406336.2099,3918154.6213,-4816172.8453,-49.352,70.256,73.400,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+QZSS+SBAS+IRNSS,5829R40084,6.16,0,2023-03-15T05:18Z,LEIAR25.R4,LEIT,10301029,BPA,  1.0332,  0.0004,  0.0034,2017-02-02T10:58Z,INTERNAL,,2012-03-27/CCYY-MM-DD
KRS100TUR,3542999.668,3314720.171,4129002.589,40.588,43.093,1812.124,TRIMBLE NETR5,GPS+GLO+SBAS,4737K07082,Nav 4.48 / Boot 4.18,0,2018-10-17T11:00Z,TRM55971.00,TZGD,30569131,BAM,0.0870,0.0000,0.0000,2008-09-27T00:00Z,INTERNAL,,2008-09-27/CCYY-MM-DD
KSU100USA,-570504.689,-4923591.018,4001208.4839,39.101,-96.609,326.013,SEPT POLARX5,GPS+GLO+GAL+BDS,3069557,5.5.0,0,2022-12-01T15:43Z,TRM59800.99,SCIT,4622A15590,BPA,0.0083,0,0,2021-03-18T18:03Z,INTERNAL,,2006-06-28/CCYY-MM-DD
KUJ200CAN,773263.38,-3557025.2,5219841.77,55.290,-77.735, 9.074,SEPT POLARX5,GPS+GLO+GAL,3046412,5.2.0,5,2019-06-14T00:00Z,AOAD/M_T_RFI_T,NONE,285,BPA,000.0500,000.0000,000.0000,2019-06-14T00:00Z,INTERNAL,10 ,2019-06-14
KZN200RUS,2352345.7,2717466.1,5251458.5,55.791,49.119,94.113,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+QZSS+SBAS+IRNSS,5923R40152,6.10,0,2021-06-08T06:43Z,TRM59800.00,SCIS,5106354023,BPA,0.0750,,,2012-02-24T00:00Z,INTERNAL ,,
LAE100PNG,-5312857.053,3451108.016,-736322.743,-6.674,146.993,140.728,ASHTECH UZ-12,GPS,ZR520021114,ZC000A16,5,2013-09-01T00:00Z,ASH700936A_M,NONE,12486,BPA,0.011,0.000,0.000,1997-07-28T00:00Z,INTERNAL ,,
LAMA00POL,3524523.0,1329693.0,5129846.0,53.892,20.670,187.090,LEICA GR50,GPS+GLO+GAL+BDS+QZSS+SBAS,1870222,4.50/7.710,0,2022-02-17T13:00Z,LEIAR20,LEIM,794207,BAM,0.0600,0.0000,0.0000,2022-02-17T13:00Z,INTERNAL,,2001-07-24/CCYY-MM-DD
LAUT00FJI,-6075194.5,270924.0,-1917189.6,-17.609,177.447,90.074,SEPT POLARX5,GPS+BDS+GLO+QZSS+GAL+IRNSS,3025125,5.5.0,0,2022-11-01T03:25Z,JAVRINGANT_DM,NONE,00682,BPA,000.0015,000.0000,000.0000,2017-03-17T00:00Z,INTERNAL,,2001-11-23/(CCYY-MM-DD)
LBCH00USA,-2507798.7984,-4676369.6918,3526890.8008,33.788,-118.203,-27.167,SEPT POLARX5,GPS+GLO+GAL+SBAS,3052346,5.3.2,0,2020-07-25T00:46Z,TWIVC6150,SCIS,VC6150L1909270024,BPA,0.0000,0.0000,0.0000,2019-11-07T23:00Z,INTERNAL,,1994-07-25/(CCYY-MM-DD)
LCK300IND,894676.3053,5620593.4735,2869571.0496,26.912,80.956,64.576,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+QZSS+SBAS+IRNSS,5945R40016,5.43,5,2020-08-24T17:30Z,LEIAR25.R3,LEIT,09380001,BPA,0.1000,0.0000,0.0000,2014-08-20T11:24Z,EXTERNAL PASSIVE HYDROGEN MASER,10 ,2018-06-28/CCYY-MM-DD
LCK400IND,894678.4718,5620595.0084,2869567.4303,26.912,80.956,64.594,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+QZSS+SBAS+IRNSS,5944R40019,5.43,5,2020-08-24T16:40Z,LEIAR25.R3,LEIT,09440006,BPA,0.1000,0.0000,0.0000,2014-08-20T11:23Z,EXTERNAL Passive Hydrogen Maser,10,
LEIJ00DEU,3898736.2,855345.5,4958372.6,51.354,12.374,178.861,JAVAD TRE_3 DELTA,GPS+GLO+GAL+BDS+SBAS,02882,4.1.06-221128,0,2023-02-08T09:03Z,LEIAR25.R4,LEIT,10211018,BPA,0.0450,0.0000,0.0000,2019-08-12T07:50Z,INTERNAL,,1997-03-21/CCYY-MM-DD
LHAZ00CHN,-106943.5,5549296.14,3139212.6,29.657,91.104,3646.671,LEICA GR25,GPS+GLO+GAL+BDS+SBAS,1831026,4.50/6.713,0,2021-05-21T11:15Z,LEIAR25.R4,LEIT,08430006,BPA,000.1330,000.0000,000.0000,2016-03-16T12:00Z,INTERNAL,,1999-09-22/CCYY-MM-DD
LICC00GBR,3978703.569,-12141.038,4968417.218,51.500,-0.175,89.084,CHC P5E,GPS+GLO+GAL+BDS+SBAS,1052947,1.2.5RUS,0,2020-01-08,CHCC220GR2,CHCD,2004010012,BPA,0.1050,0.0000,0.0000,2019-09-10,INTERNAL,,2020-01-08/CCYY-MM-DD
LLAG00ESP,5384906.53,-1576770.73,3023828.01,28.482,-16.321,623.236,SEPT POLARX5S,GPS+GLO+GAL+BDS+IRNSS+SBAS,3055138,5.5.0,0,2022-09-19T15:10Z,TRM57971.00,NONE,31050629,BAM,000.0000,000.0000,000.0000,2010-05-27T07:30Z,INTERNAL,,2010-05-27/CCYY-MM-DD
LMMF00MTQ,2993387.952,-5399363.731,1596748.042,14.595,-60.996,-26.566,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+SBAS,5813R40029,5.45,0,2020-09-30T15:30Z,TRM57971.00,NONE,5311118262,BAM,0.00,0.00,0.00,2013-06-24T13:00Z,INTERNAL,,2008-07-11/CCYY-MM-DD
LPAL00ESP,5326648.0,-1719828.0,3052056.0,28.764,-17.894,2207.444,LEICA GR50,GPS+GLO+GAL+BDS,1871515,4.61/7.811,0,2022-11-23T12:00Z,LEIAR20,LEIM,24238037,BAM,0.0771,0.0000,0.0000,2022-04-05T12:01Z,INTERNAL,,2001-05-17/CCYY-MM-DD
LPGS00ARG,2780102.9896,-4437418.9149,-3629404.5253,-34.907,-57.932,30.286,JAVAD TRE_3,GPS+GLO+GAL+BDS,02074,4.2.01-220630,0,2023-01-17T14:11Z,JAV_RINGANT_G3T,NONE,349,BAM,0.0690,0.0000,0.0000,2021-05-12T15:45Z,INTERNAL,,2012-03-15/CCYY-MM-DD
LROC00FRA,4424632.8,-94175.5,4577543.9,46.159,-1.219,58.323,LEICA GR25,GPS+GLO+GAL+SBAS,1831181,4.31.101,0,2019-04-17T09:37Z,ASH701945B_M,NONE,CR620013801,BPA,0.0000,0.0000,0.0000,2001-11-23T00:00Z,INTERNAL,,2001-11-23/CCYY-MM-DD
M0SE00ITA,4642432.5,1028629.4,4236854.2,41.893,12.493,120.979,LEICA GR25,GPS+GLO+GAL+BDS+SBAS,1830126,4.20/6.712,0,2020-03-23T16:00Z,LEIAR25.R4,LEIT,725219,BPA,0.0000,0.0000,0.0000,2012-04-13,EXTERNAL RUBIDIUM,10 ,2012-04-13/CCYY-MM-DD
MAC100AUS,-3464038.4875,1334172.7432,-5169224.4229,-54.500,158.936,-6.259,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS+IRNSS,3012260,5.5.0,0,2022-11-01T02:27Z,JAVRINGANT_DM,SCIS,01514,BPA,000.0530,000.0000,000.0000,2016-11-29T04:00Z,INTERNAL,,1995-06-27/(CCYY-MM-DD)
MAD200ESP,4849202.3989,-360328.9943,4114913.1884,40.429,-4.250,829.885,ASHTECH Z-XII3T,GPS,RT920041504,1L01-1D04,4,2004-11-29T22:50Z,AOAD/M_T,NONE,451-U,BPA,0.0254,0.0000,0.0000,2003-11-11T13:30Z,EXTERNAL H-MASER,5 ,
MADR00ESP,4849202.394,-360328.9929,4114913.1862,40.429,-4.250,829.879,JAVAD TRE_G3TH DELTA,GPS+GLO+GAL,01326,4.1.01,0,2021-09-28T00:00Z,AOAD/M_T,NONE,451-U,BPA,0.0254,0.0000,0.0000,2003-11-11T13:30Z,EXTERNAL H-MASER,5 ,2014-01-29/CCYY-MM-DD
MAG000RUS,-2825810.152,1581233.0113,5477005.6213,59.576,150.770,362.368,ASHTECH Z-XII3,GPS,LP020002502,NAV CD00  CH 1D02,,2011-07-06T00:00Z,ASH700936D_M,JPLA,13078,BPA,0.0800,,,1997-11-12,INTERNAL,,1997-11-12/CCYY-MM-DD
MAJU00MHL,-6257572.5057,950332.3662,785215.1556, 7.119,171.365,34.252,SEPT POLARX4TR,GPS+GLO+GAL+BDS+QZSS,3007661,2.9.6,0,2017-04-27T00:00Z,JAVRINGANT_DM,NONE,01513,BPA,000.0016,000.0000,000.0000,2015-06-10T00:00Z,INTERNAL,,2007-05-22/(CCYY-MM-DD)
MAL200KEN,4865385.694,4110717.189,-331137.637,-2.996,40.194,-20.507,SEPT POLARX5,GPS+GLO+GAL+BDS+SBAS,4502482,5.4.0,0,2021-01-19T12:00Z,LEIAR25.R4,NONE,725234,BPA,0.000,0.000,0.000,2013-04-04T12:00Z,INTERNAL ,,
MANA00NIC,407981.838,-6222925.713,1333528.967,12.149,-86.249,71.444,TRIMBLE NETR9,GPS,5115K74966,5.22,0,2019-04-05T21:00Z,TRM59800.99,NONE,0220191257,BPA,0.0000,0.0000,0.0000,2020-02-04T18:15Z,INTERNAL,,2000-05-13/CCYY-MM-DD
MAR600SWE,2998189.713,931451.589,5533398.473,60.595,17.259,75.818,SEPT POLARX5,GPS+GLO+GAL+BDS+IRNSS+SBAS,3025729,5.5.0,0,2022-12-08T10:00Z,JAVRINGANT_DM,OSOD,A0090304,BPA,0.0710,0.0000,0.0000,2022-09-02T07:30Z,INTERNAL,,2018-02-09/CCYY-MM-DD
MAR700SWE,2998198.758,931449.71,5533392.638,60.595,17.258,74.701,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+SBAS,5813R40025,6.15,0,2022-12-07T15:00Z,LEIAR25.R3,LEIT,09040009,BPA,0.0030,0.0000,0.0000,2011-04-27,INTERNAL,,2018-02-09/CCYY-MM-DD
